Date,Open,High,Low,Close,Adj Close,Volume
11/6/2020,120.860001,121.970001,119.209999,121.580002,121.041992,9727600
11/9/2020,124.160004,125.360001,120.589996,120.699997,120.165878,19884100
11/10/2020,119.650002,120.489998,117.489998,118.449997,117.925835,11769200
11/11/2020,119.650002,121.589996,119.410004,121.260002,120.723412,7244300
11/12/2020,121.260002,121.860001,119.620003,120.18,119.648186,7176400
11/13/2020,121.089996,121.449997,119.949997,121.199997,120.663666,5925800
11/16/2020,121.209999,122.589996,120.959999,122.370003,121.828499,7432100
11/17/2020,121.760002,122.349998,121.169998,121.690002,121.151505,4969700
11/18/2020,121.480003,122.059998,120.339996,120.389999,119.857254,4771400
11/19/2020,120.150002,121.580002,119.620003,121.360001,120.82296,6077600
11/20/2020,121.470001,121.5,120.07,120.110001,119.578491,4957900
11/23/2020,120.480003,121.269997,119.040001,120.080002,119.54863,4903500
11/24/2020,120.540001,121.989998,119.669998,121.75,121.211235,6817000
11/25/2020,122.169998,122.519997,121.550003,122.010002,121.470085,6093200
11/27/2020,122.660004,123.18,122.43,122.660004,122.11721,3512900
11/30/2020,122.620003,123.660004,121.230003,123.480003,122.933586,16114600
12/1/2020,124.5,125.75,123.980003,125.059998,124.506584,11340600
12/2/2020,124.529999,125.010002,123.589996,124.870003,124.317429,8019400
12/3/2020,125.010002,125.629997,124.459999,124.790001,124.237785,6887700
12/4/2020,124.970001,126.059998,124.699997,126.040001,125.482254,5179400
12/7/2020,126.110001,126.769997,125.889999,126.400002,125.84066,4452700
12/8/2020,126.279999,127.209999,125.739998,126.809998,126.24884,3943400
12/9/2020,126.730003,127.110001,123.949997,124.379997,123.82959,8635900
12/10/2020,123.620003,125.150002,123.330002,124.559998,124.008804,4998700
12/11/2020,123.809998,124.300003,122.900002,124.300003,123.749954,6511600
12/14/2020,124.68,125.870003,124.599998,124.75,124.19796,5527900
12/15/2020,126.099998,126.830002,125.290001,126.830002,126.268753,4557300
12/16/2020,127,128.139999,126.580002,127.690002,127.124954,5154600
12/17/2020,128.619995,128.979996,128.089996,128.699997,128.130478,5752500
12/18/2020,128.889999,128.910004,127.43,128.25,127.682472,8846700
12/21/2020,126.330002,128.139999,125.199997,128.080002,127.810204,7616100
12/22/2020,128.789993,129.770004,128.199997,129.190002,128.917862,7167100
12/23/2020,129.339996,129.429993,128.020004,128.210007,127.939934,5650400
12/24/2020,128.429993,129.380005,128.339996,129.059998,128.788132,2192300
12/28/2020,130.339996,130.779999,129.729996,130.520004,130.245071,4085500
12/29/2020,131.229996,131.399994,129.669998,129.899994,129.626358,4420700
12/30/2020,130.350006,130.619995,129.639999,129.830002,129.556519,4070700
12/31/2020,129.889999,130.389999,128.970001,130.020004,129.746124,5529200
1/4/2021,130.679993,130.710007,126.239998,127.900002,127.630585,10508600
1/5/2021,127.610001,128.940002,127.529999,128.729996,128.458832,6180700
1/6/2021,126.889999,128.979996,126.120003,126.510002,126.243507,13629000
1/7/2021,127.730003,130.169998,127.68,129.919998,129.646317,9826000
1/8/2021,130.559998,131.110001,129.279999,130.759995,130.484543,6193800
1/11/2021,129.490005,130.600006,129.139999,129.679993,129.40683,8928700
1/12/2021,129.520004,129.690002,127.830002,129.059998,128.788132,8544600
1/13/2021,129.229996,130.279999,128.979996,129.880005,129.606415,6802600
1/14/2021,130.199997,130.470001,128.550003,128.740005,128.468811,7812400
1/15/2021,128.550003,129.119995,127.160004,127.419998,127.151588,6320600
1/19/2021,128.300003,129.300003,127.849998,129.080002,128.80809,5784800
1/20/2021,130.070007,132.100006,129.889999,131.639999,131.362701,5885000
1/21/2021,132.350006,133.779999,131.639999,133.339996,133.059113,4474100
1/22/2021,132.779999,133.5,132.509995,132.830002,132.550201,5621800
1/25/2021,134.330002,134.789993,130.699997,133.940002,133.657852,9102600
1/26/2021,134.410004,134.619995,133.520004,134.029999,133.747665,4296700
1/27/2021,133.389999,133.820007,130.309998,131.5,131.222992,12242300
1/28/2021,132.169998,134.240005,131.720001,132.039993,131.761856,8090800
1/29/2021,131.380005,131.899994,128.229996,128.929993,128.658401,9511600
