Date,Open,High,Low,Close,Adj Close,Volume
5/8/2020,24107.82031,24349.90039,24107.05078,24331.32031,24331.32031,3357600
5/11/2020,24256.44922,24366.21094,24070.2207,24221.99023,24221.99023,3524000
5/12/2020,24292.83984,24382.08984,23761.58008,23764.7793,23764.7793,3594800
5/13/2020,23702.16016,23708.90039,23067.64063,23247.9707,23247.9707,4699500
5/14/2020,23049.06055,23630.85938,22789.61914,23625.33984,23625.33984,4727000
5/15/2020,23454.83008,23730.08008,23354.15039,23685.41992,23685.41992,4915100
5/18/2020,24059.98047,24708.53906,24059.98047,24597.36914,24597.36914,4841900
5/19/2020,24577.48047,24599.5,24202.96094,24206.85938,24206.85938,3741000
5/20/2020,24455.93945,24649.48047,24455.93945,24575.90039,24575.90039,3665100
5/21/2020,24564.26953,24718.46094,24370.88086,24474.11914,24474.11914,3467700
5/22/2020,24461.98047,24481.64063,24294.07031,24465.16016,24465.16016,2556600
5/26/2020,24781.83984,25176.41992,24781.83984,24995.10938,24995.10938,4243800
5/27/2020,25298.63086,25551.56055,25009.86914,25548.26953,25548.26953,4112300
5/28/2020,25697.35938,25758.78906,25358.73047,25400.64063,25400.64063,3778000
5/29/2020,25324.15039,25482.80078,25031.66992,25383.10938,25383.10938,5276200
6/1/2020,25342.99023,25508.83008,25220.66016,25475.01953,25475.01953,3383100
6/2/2020,25582.51953,25743.13086,25523.74023,25742.65039,25742.65039,3526100
6/3/2020,25906.88086,26337.75,25906.88086,26269.89063,26269.89063,3987900
6/4/2020,26226.49023,26384.09961,26082.31055,26281.82031,26281.82031,3721900
6/5/2020,26836.80078,27338.30078,26836.80078,27110.98047,27110.98047,5423100
6/8/2020,27232.92969,27580.21094,27232.48047,27572.43945,27572.43945,4302000
6/9/2020,27447.36914,27447.36914,27151.06055,27272.30078,27272.30078,3814300
6/10/2020,27251.89063,27355.2207,26938.05078,26989.99023,26989.99023,4489300
6/11/2020,26282.50977,26294.08008,25082.7207,25128.16992,25128.16992,6477800
6/12/2020,25659.41992,25965.55078,25078.41016,25605.53906,25605.53906,5144400
6/15/2020,25270.39063,25891.58008,24843.17969,25763.16016,25763.16016,4612300
6/16/2020,26326.67969,26611.0293,25811.69922,26289.98047,26289.98047,4895000
6/17/2020,26330.51953,26400.07031,26068.41016,26119.60938,26119.60938,3288300
6/18/2020,26016.44922,26154.19922,25848.5293,26080.09961,26080.09961,3283900
6/19/2020,26213.09961,26451.43945,25759.66016,25871.46094,25871.46094,6693900
6/22/2020,25865.08008,26059.81055,25667.67969,26024.96094,26024.96094,3517800
6/23/2020,26159.39063,26314.9707,26105.9707,26156.09961,26156.09961,3899800
6/24/2020,25992.96094,25992.96094,25296.73047,25445.93945,25445.93945,4501200
6/25/2020,25365.2207,25769.60938,25209.78906,25745.59961,25745.59961,3845600
6/26/2020,25641.68945,25641.68945,24971.0293,25015.55078,25015.55078,6408600
6/29/2020,25152.44922,25601.15039,25096.16016,25595.80078,25595.80078,3780700
6/30/2020,25512.42969,25905.38086,25475.14063,25812.88086,25812.88086,4107800
7/1/2020,25879.38086,26019.31055,25713.60938,25734.9707,25734.9707,3731800
7/2/2020,25936.44922,26204.41016,25778.11914,25827.35938,25827.35938,3491300
7/6/2020,25996.08008,26297.5293,25996.08008,26287.0293,26287.0293,3406900
7/7/2020,26172.00977,26174.92969,25866.58008,25890.17969,25890.17969,3468200
7/8/2020,25950.06055,26109.49023,25816.25,26067.2793,26067.2793,3373000
7/9/2020,26094.91992,26103.2793,25523.50977,25706.08984,25706.08984,3876100
7/10/2020,25690.34961,26101.32031,25637.5,26075.30078,26075.30078,3381700
7/13/2020,26225.07031,26639.08984,26044.23047,26085.80078,26085.80078,4253200
7/14/2020,26044.16992,26690.51953,25994.98047,26642.58984,26642.58984,4016400
7/15/2020,27009.81055,27071.33008,26692.48047,26870.09961,26870.09961,3849000
7/16/2020,26746.57031,26879.16016,26590.00977,26734.71094,26734.71094,2873300
7/17/2020,26774.61914,26808.42969,26619.88086,26671.94922,26671.94922,2964600
7/20/2020,26660.28906,26765.01953,26504.19922,26680.86914,26680.86914,3093900
7/21/2020,26833.14063,27025.38086,26766.2207,26840.40039,26840.40039,3649300
7/22/2020,26824.56055,27035.24023,26794.18945,27005.83984,27005.83984,4043400
7/23/2020,26955.9707,26973.84961,26560.03906,26652.33008,26652.33008,4198000
7/24/2020,26533.41016,26625.69922,26402.85938,26469.89063,26469.89063,4941700
7/27/2020,26447.66992,26625.46094,26426.91992,26584.76953,26584.76953,4009300
7/28/2020,26529.44922,26556.83984,26361.71094,26379.2793,26379.2793,3610900
7/29/2020,26388.43945,26602.44922,26375.39063,26539.57031,26539.57031,3475800
7/30/2020,26367.41992,26374.92969,25992.2793,26313.65039,26313.65039,3515400
7/31/2020,26409.33008,26440.01953,26013.58984,26428.32031,26428.32031,4880500
8/3/2020,26542.32031,26707.25977,26534.38086,26664.40039,26664.40039,4393800
8/4/2020,26664.60938,26832.7207,26597.82031,26828.4707,26828.4707,3463500
8/5/2020,26924.7793,27221.66992,26924.7793,27201.51953,27201.51953,3660000
8/6/2020,27170.82031,27394.09961,27145.25,27386.98047,27386.98047,3224600
8/7/2020,27321.67969,27456.24023,27223.55078,27433.48047,27433.48047,3211700
8/10/2020,27488.21094,27803.85938,27488.21094,27791.43945,27791.43945,3603400
8/11/2020,27961.64063,28154.88086,27624.50977,27686.91016,27686.91016,4282200
8/12/2020,27860.24023,28043.89063,27843.32031,27976.83984,27976.83984,3402100
8/13/2020,27922.50977,27986.09961,27789.7793,27896.7207,27896.7207,3601600
8/14/2020,27828.92969,27977.81055,27759.39063,27931.01953,27931.01953,2755400
8/17/2020,27970.05078,27999.81055,27816.40039,27844.91016,27844.91016,2868600
8/18/2020,27853.48047,27891.11914,27668.78906,27778.07031,27778.07031,2761700
8/19/2020,27811.25977,27920.41992,27647.66992,27692.88086,27692.88086,3114600
8/20/2020,27622.67969,27781.46094,27526.25,27739.73047,27739.73047,3045500
8/21/2020,27758.13086,27959.48047,27686.7793,27930.33008,27930.33008,3727200
8/24/2020,28077.58008,28314.93945,28041.75,28308.46094,28308.46094,3838800
8/25/2020,28347.41992,28400.74023,28094.57031,28248.43945,28248.43945,3384200
8/26/2020,28257.88086,28353.80078,28153.91016,28331.91992,28331.91992,3270700
8/27/2020,28384.07031,28634.2207,28363.92969,28492.26953,28492.26953,4043400
8/28/2020,28601.28906,28733.34961,28487.98047,28653.86914,28653.86914,3697400
8/31/2020,28643.66016,28643.66016,28363.55078,28430.05078,28430.05078,5173200
9/1/2020,28439.60938,28659.25977,28290.7207,28645.66016,28645.66016,4234100
9/2/2020,28736.78906,29162.88086,28713.5293,29100.5,29100.5,5395100
9/3/2020,29090.69922,29199.34961,28074.75977,28292.73047,28292.73047,6500800
9/4/2020,28341.05078,28539.75,27664.67969,28133.31055,28133.31055,6946400
9/8/2020,27925.23047,27925.23047,27464.90039,27500.89063,27500.89063,5808600
9/9/2020,27711.71094,28206.21094,27704.53906,27940.4707,27940.4707,4605900
9/10/2020,28022.50977,28174.7793,27447.08008,27534.58008,27534.58008,4428500
9/11/2020,27613.85938,27828.82031,27448.15039,27665.64063,27665.64063,4353300
9/14/2020,27718.74023,28086.06055,27718.74023,27993.33008,27993.33008,3807500
9/15/2020,28139.75977,28231.06055,27931.44922,27995.59961,27995.59961,4145200
9/16/2020,28031.68945,28364.76953,28021.66992,28032.38086,28032.38086,4166500
9/17/2020,27834.17969,28056.78906,27647.92969,27901.98047,27901.98047,4372300
9/18/2020,27864.86914,27946.68945,27487.9707,27657.41992,27657.41992,6987100
9/21/2020,27484.71094,27484.71094,26715.15039,27147.69922,27147.69922,5236600
9/22/2020,27170.33984,27333.08984,26989.92969,27288.17969,27288.17969,4207200
9/23/2020,27413.59961,27464.46094,26716.11914,26763.13086,26763.13086,4594700
9/24/2020,26716.08984,27094.84961,26537.00977,26815.43945,26815.43945,4478100
9/25/2020,26694.50977,27239.28906,26635.38086,27173.96094,27173.96094,3889000
9/28/2020,27362.14063,27722.59961,27362.14063,27584.06055,27584.06055,4018600
9/29/2020,27560.24023,27605.59961,27338.08984,27452.66016,27452.66016,3038200
9/30/2020,27514.64063,28026.33008,27511.06055,27781.69922,27781.69922,4525500
10/1/2020,27940.63086,28041.46094,27669.25977,27816.90039,27816.90039,3734500
10/2/2020,27536.39063,27861.42969,27382.93945,27682.81055,27682.81055,3927700
10/5/2020,27825.41992,28162.64063,27825.41992,28148.64063,28148.64063,3182100
10/6/2020,28214.24023,28354.48047,27728.0293,27772.75977,27772.75977,4350300
10/7/2020,27971.35938,28369.66016,27971.35938,28303.46094,28303.46094,3287500
10/8/2020,28348.85938,28459.13086,28265.56055,28425.50977,28425.50977,3147500
10/9/2020,28533.60938,28676.28906,28440.63086,28586.90039,28586.90039,3240500
10/12/2020,28671.11914,28957.90039,28659.66992,28837.51953,28837.51953,4936800
10/13/2020,28764.94922,28808.83984,28604.34961,28679.81055,28679.81055,5261100
10/14/2020,28731.30078,28792.56055,28461.73047,28514,28514,3708000
10/15/2020,28323.40039,28535.84961,28181.53906,28494.19922,28494.19922,3289400
10/16/2020,28570.7207,28842.90039,28570.7207,28606.31055,28606.31055,3561400
10/19/2020,28633.55078,28711.92969,28139.40039,28195.41992,28195.41992,3587000
10/20/2020,28245.84961,28575.0293,28243.03906,28308.78906,28308.78906,3502200
10/21/2020,28270.66016,28450.64063,28196.39063,28210.82031,28210.82031,2994200
10/22/2020,28197.41992,28421.31055,28040.17969,28363.66016,28363.66016,3303200
10/23/2020,28409.65039,28436.51953,28149.82031,28335.57031,28335.57031,3473000
10/26/2020,28185.82031,28185.82031,27370.16016,27685.38086,27685.38086,4041500
10/27/2020,27651.17969,27707.68945,27457.96094,27463.18945,27463.18945,3664000
10/28/2020,27102.14063,27102.14063,26497.39063,26519.94922,26519.94922,4961500
10/29/2020,26480.98047,26891.89063,26290.7793,26659.10938,26659.10938,4197700
10/30/2020,26572.26953,26639.17969,26143.76953,26501.59961,26501.59961,5048200
11/2/2020,26691.2793,27043.48047,26691.2793,26925.05078,26925.05078,3799900
11/3/2020,27138.68945,27640.21094,27138.68945,27480.0293,27480.0293,3509800
11/4/2020,27512.83008,28301.5,27512.83008,27847.66016,27847.66016,4478600
