Date,Open,High,Low,Close,Adj Close,Volume
9/9/2020,60.970001,61.450001,60.220001,60.869999,60.537697,4940700
9/10/2020,61.240002,61.700001,59.790001,59.970001,59.642609,4882100
9/11/2020,60.34,60.513,59.119999,59.779999,59.453648,5509000
9/14/2020,60.43,61.130001,59.98,60.009998,59.682392,3241600
9/15/2020,60.66,61.369999,60.48,61.080002,60.746552,2024000
9/16/2020,61.080002,61.560001,60.32,60.419998,60.090149,2368600
9/17/2020,59.369999,59.84,58.580002,59.310001,58.98621,4600500
9/18/2020,59.650002,59.68,57.959999,58.740002,58.419327,4665400
9/21/2020,57.68,58.119999,57.064999,57.93,57.735626,7845700
9/22/2020,58.459999,59.169998,58.02,59.049999,58.851868,2304600
9/23/2020,59.169998,59.290001,57.470001,57.639999,57.446602,3913000
9/24/2020,57.279999,58.290001,57.18,57.75,57.556232,2944900
9/25/2020,57.68,58.721001,57.23,58.52,58.32365,1879800
9/28/2020,59.400002,59.509998,58.849998,59.299999,59.101028,2016800
9/29/2020,59.369999,59.595001,59.029999,59.360001,59.160828,3249100
9/30/2020,59.419998,60,59.07,59.400002,59.200695,2884000
10/1/2020,59.889999,60.384998,59.799999,60.25,60.047844,7536600
10/2/2020,59.279999,59.900002,58.82,59.060001,58.861835,3320200
10/5/2020,59.43,60.060001,59.349998,60.029999,59.828583,2122200
10/6/2020,59.75,60.07,58.669998,58.77,58.572807,2198400
10/7/2020,59.279999,59.380001,58.650002,59.200001,59.001366,2063400
10/8/2020,59.509998,60,59.509998,59.970001,59.768784,1352300
10/9/2020,60.279999,60.41,60.080002,60.330002,60.127575,1838300
10/12/2020,61.220001,62.580002,60.985001,61.919998,61.712238,3935600
10/13/2020,62.240002,62.310001,61.689999,61.98,61.772038,2581900
10/14/2020,62.240002,62.290001,61.060001,61.240002,61.034523,1999800
10/15/2020,60.509998,60.91,60.25,60.77,60.566097,1700200
10/16/2020,61.169998,61.400002,60.685001,60.779999,60.576065,2932200
10/19/2020,61,61.195,59.465,59.689999,59.489719,3320800
10/20/2020,59.82,60.639999,59.57,60.119999,59.918278,4365000
10/21/2020,60.860001,61.700001,60.709999,61.130001,60.924892,3262000
10/22/2020,61.330002,61.672001,60.715,61.529999,61.323547,2492900
10/23/2020,61.740002,62.130001,61.279999,62.110001,61.901604,1839900
10/26/2020,61.57,61.860001,60.174999,60.75,60.546165,2771500
10/27/2020,60.990002,61.310001,60.634998,61.139999,60.934853,1582100
10/28/2020,60.07,60.139999,58.66,58.740002,58.542912,4236400
10/29/2020,59.439999,60.785,59.150002,60.220001,60.017944,3172900
10/30/2020,60.369999,60.73,58.57,59.200001,59.001366,3421000
11/2/2020,59.630001,60.169998,58.681,59.169998,58.971462,3668600
11/3/2020,59.630001,60.57,59.41,60.049999,59.848511,3494500
11/4/2020,61.73,63.110001,61.630001,62.639999,62.429825,4571200
11/5/2020,63.709999,64.290001,63.259998,63.849998,63.635761,3258000
11/6/2020,63.889999,63.889999,63.009998,63.700001,63.486267,5735300
11/9/2020,64.660004,64.849998,63.119999,63.16,62.948078,6021600
11/10/2020,62.459999,63.16,61.860001,62.959999,62.748749,12894000
11/11/2020,63.400002,63.610001,63.200001,63.529999,63.316833,5063100
11/12/2020,63.490002,63.84,62.939999,63.169998,62.958042,7035900
11/13/2020,63.630001,64.209999,63.27,64.110001,63.89489,1661300
11/16/2020,64.129997,64.595001,64.089996,64.519997,64.303513,4772300
11/17/2020,64.220001,64.599998,63.970001,64.290001,64.074287,3483100
11/18/2020,64.25,64.43,63.630001,63.639999,63.426464,2470000
11/19/2020,63.369999,64.169998,63.279999,64.029999,63.815159,3390400
11/20/2020,64.080002,64.360001,63.869999,63.880001,63.665661,1876300
11/23/2020,64.110001,64.235001,63.279999,63.91,63.695564,2190900
11/24/2020,64.080002,65.279999,64.029999,65.220001,65.001167,2179000
11/25/2020,65.349998,65.360001,64.641998,65.209999,64.991196,1693300
11/27/2020,65.519997,65.839996,65.300003,65.629997,65.40979,1229900
11/30/2020,65.480003,65.480003,64.720001,65.400002,65.180565,3617300
12/1/2020,65.82,67.050003,65.739998,66.599998,66.376534,3888900
12/2/2020,66.510002,67.419998,66.190002,67.220001,66.994461,2380800
12/3/2020,67.150002,67.459999,66.790001,66.919998,66.695457,2129300
12/4/2020,66.919998,67.120003,66.769997,66.980003,66.755264,1997000
12/7/2020,66.919998,67.584999,66.800003,67.400002,67.173851,1981800
12/8/2020,67.330002,67.389999,66.785004,67.300003,67.074188,1712800
12/9/2020,67.389999,67.809998,66.059998,66.5,66.276871,5494600
12/10/2020,66.129997,66.650002,65.5,66.540001,66.316742,2287400
12/11/2020,66.440002,67.040001,66.349998,66.940002,66.715393,2668300
12/14/2020,67.120003,67.599998,66.68,66.730003,66.506104,2622800
12/15/2020,67.059998,67.279999,66.410004,67.279999,67.054253,1604200
12/16/2020,67.389999,67.449997,66.960999,67.220001,66.994461,3249300
12/17/2020,67.470001,67.614998,66.894997,67.050003,66.825027,2437600
12/18/2020,67.209999,67.324997,66.580002,67.110001,66.884827,4397800
12/21/2020,66.209999,66.550003,65.419998,66.43,66.312836,4508500
12/22/2020,66.43,66.43,65.410004,65.809998,65.693932,2041900
12/23/2020,66.040001,66.650002,65.870003,66.190002,66.073265,1671200
12/24/2020,66.260002,66.529999,66.035004,66.260002,66.143143,859700
12/28/2020,66.800003,67.550003,66.589996,67.449997,67.331032,2806600
12/29/2020,67.610001,67.730003,67.309998,67.389999,67.271141,1502000
12/30/2020,67.650002,67.650002,66.900002,66.940002,66.821938,2151800
12/31/2020,66.860001,67.589996,66.860001,67.480003,67.360992,2274200
1/4/2021,67.75,67.790001,65.68,66.480003,66.362755,4456800
1/5/2021,66.32,66.900002,66.25,66.720001,66.602325,2184600
1/6/2021,65.690002,66.849998,65.480003,66.400002,66.28289,3904200
1/7/2021,66.699997,67.599998,66.589996,67.279999,67.161339,2202600
1/8/2021,67.309998,67.540001,66.68,67.489998,67.370964,4993100
1/11/2021,66.510002,66.889999,66.150002,66.290001,66.173088,2202900
1/12/2021,66.190002,66.510002,64.860001,65.220001,65.104973,14316600
1/13/2021,65.190002,65.769997,65,65.449997,65.334564,3685300
1/14/2021,65.57,65.82,64.974998,65.080002,64.965218,2543300
1/15/2021,65.089996,65.599998,64.785004,65.290001,65.17485,4829000
1/19/2021,65.739998,66.629997,65.32,66.470001,66.352768,4431500
1/20/2021,67.800003,68.870003,67.580002,68.559998,68.439079,4614800
1/21/2021,68.849998,69.199997,68.629997,68.809998,68.688637,2393900
1/22/2021,68.739998,69.095001,68.580002,68.839996,68.718582,1979400
1/25/2021,69.290001,69.610001,68.32,69.239998,69.117882,4084400
1/26/2021,69.169998,70.300003,69.169998,70.18,70.056221,3038300
1/27/2021,69.580002,69.769997,67.440002,67.910004,67.79023,7709600
1/28/2021,68.519997,69.370003,68.120003,68.150002,68.029808,6688200
1/29/2021,67.730003,67.870003,66.440002,66.879997,66.762039,4555200
